sample_index,native_mae,invariant_mae,expert_0_mae,expert_1_mae,expert_2_mae,native_argmax_mae,uniform_mae,oracle_mae,oracle_route,native_route,native_argmax_route,best_env_route,environment_gain,oracle_environment_group,route_regret,relative_route_regret,argmax_route_regret,env_use_score,correction_norm,routing_entropy,max_router_prob,valid_count,expert_selection_regret
272,8.63865023132757,103.09279421542553,8.629039575022164,8.63865023132757,8.614891539228724,8.63865023132757,8.627089913009751,8.614891539228724,expert_2,1,1,2,0.9164355607509599,environment_preferred,0.023758692098846623,0.0027578631710752444,0.023758692098846623,,0.5174378156661987,5.5262041470660606e-11,1.0,141,0.023758692098846623
273,9.804234788907285,115.19012572433775,9.785886246637004,9.804234788907285,9.79786449710265,9.804234788907285,9.795995447019868,9.785886246637004,expert_0,1,1,0,0.9150457889936184,environment_preferred,0.018348542270281598,0.0018750005679441877,0.018348542270281598,,0.5988364815711975,5.5262041470660606e-11,1.0,151,0.018348542270281598
274,9.81847798232491,130.3366716533688,9.807908078457446,9.814356161347519,9.81847798232491,9.81847798232491,9.81358045212766,9.807908078457446,expert_0,2,2,0,0.9247494357954633,environment_preferred,0.010569903867464703,0.0010776919790552422,0.010569903867464703,,0.6335647702217102,5.5262041470660606e-11,1.0,141,0.010569903867464703
275,14.893425436580882,141.892578125,14.885614731732536,14.891388837028952,14.893425436580882,14.893425436580882,14.890010160558363,14.885614731732536,expert_0,2,2,0,0.8950923654469152,environment_preferred,0.007810704848346006,0.0005247149673768911,0.007810704848346006,,0.6584764122962952,5.5262041470660606e-11,1.0,136,0.007810704848346006
276,12.097183006397191,139.59157042572463,12.096761067708334,12.095549210258152,12.097183006397191,12.097183006397191,12.096497466598732,12.095549210258152,expert_1,2,2,1,0.9133504324554176,environment_preferred,0.0016337961390391342,0.00013507415915050164,0.0016337961390391342,,0.6447499990463257,5.5262041470660606e-11,1.0,138,0.0016337961390391342
277,10.278685577156008,140.19943071705427,10.28714722625969,10.278685577156008,10.299009811046512,10.278685577156008,10.288278978924419,10.278685577156008,expert_1,1,1,1,0.926685254536446,environment_preferred,0.0,0.0,0.0,,0.6258643269538879,5.5262041470660606e-11,1.0,129,0.0
278,8.326294906496063,127.80916277066929,8.328756497600885,8.326294906496063,8.322417492002952,8.326294906496063,8.325822965366633,8.322417492002952,expert_2,1,1,2,0.934884030913057,environment_preferred,0.0038774144931110754,0.00046590002205932355,0.0038774144931110754,,0.5875493288040161,5.5262041470660606e-11,1.0,127,0.0038774144931110754
279,8.3315576171875,120.5491875,8.33583984375,8.3315576171875,8.3321533203125,8.3315576171875,8.3331826171875,8.3315576171875,expert_1,1,1,1,0.9308866547342968,environment_preferred,0.0,0.0,0.0,,0.5617623925209045,5.5262041470660606e-11,1.0,125,0.0
280,9.68339766855315,110.27572127214567,9.685439222440944,9.68339766855315,9.681307094303643,9.68339766855315,9.683380367249017,9.681307094303643,expert_2,1,1,2,0.9122081725458727,environment_preferred,0.0020905742495074264,0.00021593925584051493,0.0020905742495074264,,0.539390504360199,5.5262041470660606e-11,1.0,127,0.0020905742495074264
281,8.471280005670362,118.71717489919355,8.480589835874495,8.471280005670362,8.479342552923388,8.471280005670362,8.477068501134072,8.471280005670362,expert_1,1,1,1,0.9286431806277096,environment_preferred,0.0,0.0,0.0,,0.5556439757347107,5.5262041470660606e-11,1.0,124,0.0
282,8.19610595703125,116.15023029384328,8.216133687033581,8.19610595703125,8.204575268190299,8.19610595703125,8.205602845149254,8.19610595703125,expert_1,1,1,1,0.9294353017097229,environment_preferred,0.0,0.0,0.0,,0.558910071849823,5.5262041470660606e-11,1.0,134,0.0
283,8.47305179566376,117.31001695736434,8.482398217962693,8.47305179566376,8.467906863190407,8.47305179566376,8.474452292272288,8.467906863190407,expert_2,1,1,2,0.9278159948926781,environment_preferred,0.0051449324733532364,0.0006075801914777802,0.0051449324733532364,,0.5541800856590271,5.5262041470660606e-11,1.0,129,0.0051449324733532364
284,8.106748227719907,103.72552083333333,8.10566134982639,8.106748227719907,8.11234718605324,8.106748227719907,8.108139829282408,8.10566134982639,expert_0,1,1,0,0.9218547057203925,environment_preferred,0.0010868778935169132,0.00013408873707019506,0.0010868778935169132,,0.5355749130249023,5.5262041470660606e-11,1.0,135,0.0010868778935169132
285,8.93857421875,111.92969501201924,8.948363318810095,8.93857421875,8.9391845703125,8.93857421875,8.941776216947115,8.93857421875,expert_1,1,1,1,0.9201411723869152,environment_preferred,0.0,0.0,0.0,,0.5391165614128113,5.5262041470660606e-11,1.0,130,0.0
286,8.980475272841126,111.58204615935115,8.987163980498568,8.980475272841126,8.98263619692271,8.980475272841126,8.98291015625,8.980475272841126,expert_1,1,1,1,0.9195168435967194,environment_preferred,0.0,0.0,0.0,,0.5424214601516724,5.5262041470660606e-11,1.0,131,0.0
287,7.299429757254464,117.21165707236842,7.302412678424577,7.299429757254464,7.303951865748355,7.299429757254464,7.301845464491306,7.299429757254464,expert_1,1,1,1,0.9377243702582614,environment_preferred,0.0,0.0,0.0,,0.568247377872467,5.5262041470660606e-11,1.0,133,0.0
288,8.914901389215226,117.60549812030075,8.911191553101503,8.914901389215226,8.914879361489662,8.914901389215226,8.91366049400846,8.911191553101503,expert_0,1,1,0,0.9242281041657926,environment_preferred,0.0037098361137228864,0.00041631201524690525,0.0037098361137228864,,0.5734272003173828,5.5262041470660606e-11,1.0,133,0.0037098361137228864
289,8.163053142490671,110.220703125,8.159706229594216,8.163053142490671,8.164474259561567,8.163053142490671,8.162074758045708,8.159706229594216,expert_0,1,1,0,0.9259693868914953,environment_preferred,0.0033469128964558337,0.00041017566102036945,0.0033469128964558337,,0.5581164956092834,5.5262041470660606e-11,1.0,134,0.0033469128964558337
290,8.911335945129395,98.50662231445312,8.902922630310059,8.911335945129395,8.915521621704102,8.911335945129395,8.909926414489746,8.902922630310059,expert_0,1,1,0,0.9096210749984898,environment_preferred,0.008413314819335938,0.0009450059456534815,0.008413314819335938,,0.5058392286300659,5.5262041470660606e-11,1.0,128,0.008413314819335938
291,8.933027423796107,94.42408427254098,8.937224841508709,8.933027423796107,8.932195944864242,8.933027423796107,8.933991979380123,8.932195944864242,expert_2,1,1,2,0.9054034146724389,environment_preferred,0.0008314789318646376,9.308785174408475e-05,0.0008314789318646376,,0.48064738512039185,5.5262041470660606e-11,1.0,122,0.0008314789318646376
292,7.800315574363426,95.83623408564814,7.808108181423611,7.800315574363426,7.812322771990741,7.800315574363426,7.80679343894676,7.800315574363426,expert_1,1,1,1,0.918607866337983,environment_preferred,0.0,0.0,0.0,,0.5019118189811707,5.5262041470660606e-11,1.0,135,0.0
293,8.74329902756382,110.23280699823944,8.730633802816902,8.74329902756382,8.739212251045334,8.74329902756382,8.737596108879842,8.730633802816902,expert_0,1,1,0,0.9207982265846107,environment_preferred,0.012665224746918113,0.001450664984119679,0.012665224746918113,,0.5654985904693604,5.5262041470660606e-11,1.0,142,0.012665224746918113
294,8.59576872741284,127.08017113095238,8.59133682769983,8.594315509406888,8.59576872741284,8.59576872741284,8.593690210459183,8.59133682769983,expert_0,2,2,0,0.9323943558523642,environment_preferred,0.004431899713010168,0.0005158568220397344,0.004431899713010168,,0.6404879689216614,5.5262041470660606e-11,1.0,147,0.004431899713010168
295,7.959430054530201,138.03372745385906,7.9539803114513425,7.9564741505872485,7.959430054530201,7.959430054530201,7.956629810717282,7.9539803114513425,expert_0,2,2,0,0.9423765447896773,environment_preferred,0.005449743078858482,0.0006851592366921614,0.005449743078858482,,0.6826823353767395,5.5262041470660606e-11,1.0,149,0.005449743078858482
296,9.630193819665605,134.52496765525478,9.624983672123806,9.635630224920382,9.630193819665605,9.630193819665605,9.630227252935908,9.624983672123806,expert_0,2,2,0,0.9284520647736588,environment_preferred,0.005210147541799159,0.0005413149486049477,0.005210147541799159,,0.7067632675170898,5.5262041470660606e-11,1.0,157,0.005210147541799159
297,9.209925832312091,139.30143229166666,9.215220332924837,9.212994344873366,9.209925832312091,9.209925832312091,9.212348090277779,9.209925832312091,expert_2,2,2,2,0.9338849164664114,environment_preferred,0.0,0.0,0.0,,0.6951611042022705,5.5262041470660606e-11,1.0,153,0.0
298,8.006874642721037,128.71797589557926,8.017528999142531,8.011082346846418,8.006874642721037,8.006874642721037,8.011825933689025,8.006874642721037,expert_2,2,2,2,0.9377952101327595,environment_preferred,0.0,0.0,0.0,,0.6783602833747864,5.5262041470660606e-11,1.0,164,0.0
299,7.283999171401515,125.1344696969697,7.284138257575758,7.289899236505682,7.283999171401515,7.283999171401515,7.285896070075758,7.283999171401515,expert_2,2,2,2,0.9417906258040593,environment_preferred,0.0,0.0,0.0,,0.6760995388031006,5.5262041470660606e-11,1.0,165,0.0
300,8.929600614659927,120.48075597426471,8.92161865234375,8.92770134420956,8.929600614659927,8.929600614659927,8.926176901424633,8.92161865234375,expert_0,2,2,0,0.9259498450171623,environment_preferred,0.00798196231617787,0.0008946764737675683,0.00798196231617787,,0.6755227446556091,5.5262041470660606e-11,1.0,170,0.00798196231617787
301,7.916563844966317,116.34100159056887,7.9094282138847305,7.908703101609281,7.916563844966317,7.916563844966317,7.9113842627245505,7.908703101609281,expert_1,2,2,1,0.9320213596798672,environment_preferred,0.007860743357036348,0.0009939358269040123,0.007860743357036348,,0.6502999067306519,5.5262041470660606e-11,1.0,167,0.007860743357036348
302,6.872013972355769,111.50836723372781,6.870362050434541,6.873285237148669,6.872013972355769,6.872013972355769,6.871847118851701,6.870362050434541,expert_0,2,2,0,0.9383870267238882,environment_preferred,0.0016519219212280944,0.00024044175679556983,0.0016519219212280944,,0.6324804425239563,5.5262041470660606e-11,1.0,169,0.0016519219212280944
303,8.605760846819196,99.13321940104167,8.59750002906436,8.605760846819196,8.611054193405877,8.605760846819196,8.604771205357142,8.59750002906436,expert_0,1,1,0,0.9132732692329568,environment_preferred,0.008260817754836225,0.0009608395146158813,0.008260817754836225,,0.5886335372924805,5.5262041470660606e-11,1.0,168,0.008260817754836225
304,7.177273995535714,86.63569196428571,7.181881975446428,7.177273995535714,7.173483537946429,7.177273995535714,7.177546037946429,7.173483537946429,expert_2,1,1,2,0.917199443147478,environment_preferred,0.00379045758928509,0.0005283984509386905,0.00379045758928509,,0.5307626128196716,5.5262041470660606e-11,1.0,175,0.00379045758928509
305,6.614433288574219,69.26038152521306,6.617308876731179,6.614433288574219,6.627220847389915,6.614433288574219,6.619653875177557,6.614433288574219,expert_1,1,1,1,0.9044990347596288,environment_preferred,0.0,0.0,0.0,,0.45967498421669006,5.5262041470660606e-11,1.0,176,0.0
306,7.0772215377452765,57.46421920421512,7.062617812045785,7.0772215377452765,7.068470089934593,7.0772215377452765,7.069177671920421,7.062617812045785,expert_0,1,1,0,0.8770953837039566,environment_preferred,0.014603725699491754,0.002067749676980126,0.014603725699491754,,0.4124987721443176,5.5262041470660606e-11,1.0,172,0.014603725699491754
307,5.5187807436342595,47.012026186342595,5.524453245563271,5.5187807436342595,5.517691906587578,5.5187807436342595,5.51962430977527,5.517691906587578,expert_2,1,1,2,0.8826323314652088,environment_preferred,0.0010888370466819453,0.00019733560066700746,0.0010888370466819453,,0.36236467957496643,5.5262041470660606e-11,1.0,162,0.0010888370466819453
308,4.7665219338524425,40.40480132450331,4.7665219338524425,4.790686601045116,4.784559641452814,4.7665219338524425,4.780109329728891,4.7665219338524425,expert_0,0,0,0,0.8820308038252422,environment_preferred,0.0,0.0,0.0,,0.3370819687843323,5.5262041470660606e-11,1.0,151,0.0
309,4.7081618309021,35.489173889160156,4.7081618309021,4.752755165100098,4.744874000549316,4.7081618309021,4.734326362609863,4.7081618309021,expert_0,0,0,0,0.8673352655205039,environment_preferred,0.0,0.0,0.0,,0.32004913687705994,5.5262041470660606e-11,1.0,128,0.0
310,4.3072337274966035,33.0373145946558,4.3072337274966035,4.344447923743206,4.344180784363678,4.3072337274966035,4.330924656080163,4.3072337274966035,expert_0,0,0,0,0.8696251865400297,environment_preferred,0.0,0.0,0.0,,0.30936649441719055,5.5262041470660606e-11,1.0,138,0.0
311,3.8140140821953783,29.510867335215337,3.8140140821953783,3.799420525045956,3.7928515522419906,3.8140140821953783,3.8016362550879728,3.7928515522419906,expert_2,0,0,2,0.8714761071181402,environment_preferred,0.021162529953387743,0.00557958297652814,0.021162529953387743,,0.30188092589378357,5.5262041470660606e-11,1.0,119,0.021162529953387743
312,4.081930894118089,28.9766845703125,4.081930894118089,4.100131695087139,4.083015441894531,4.081930894118089,4.086877089280349,4.081930894118089,expert_0,0,0,0,0.8591305059689213,environment_preferred,0.0,0.0,0.0,,0.30035048723220825,5.5262041470660606e-11,1.0,104,0.0
313,4.613269308338994,28.105795155400816,4.613269308338994,4.669358958368716,4.656802965247112,4.613269308338994,4.643402763034986,4.613269308338994,expert_0,0,0,0,0.8358605660209365,environment_preferred,0.0,0.0,0.0,,0.30180761218070984,5.5262041470660606e-11,1.0,92,0.0
314,3.7410303751627603,29.60028584798177,3.7410303751627603,3.772324879964193,3.7585055033365884,3.7410303751627603,3.756662050882975,3.7410303751627603,expert_0,0,0,0,0.8736150591796452,environment_preferred,0.0,0.0,0.0,,0.3063545823097229,5.5262041470660606e-11,1.0,96,0.0
315,3.108262354013871,31.258649553571427,3.108262354013871,3.140446254185268,3.14099712761081,3.108262354013871,3.1281177754304847,3.108262354013871,expert_0,0,0,0,0.9005631273773713,environment_preferred,0.0,0.0,0.0,,0.30179470777511597,5.5262041470660606e-11,1.0,98,0.0
316,4.316148546006945,30.936208767361112,4.316148546006945,4.289962090386284,4.302903238932291,4.316148546006945,4.302293565538195,4.289962090386284,expert_1,0,0,1,0.861328770999491,environment_preferred,0.026186455620660354,0.0061041228497901315,0.026186455620660354,,0.2988845109939575,5.5262041470660606e-11,1.0,90,0.026186455620660354
317,4.95167236328125,37.117896670386905,4.95167236328125,4.98909912109375,4.952769252232143,4.95167236328125,4.963861955915179,4.95167236328125,expert_0,0,0,0,0.8665960949443627,environment_preferred,0.0,0.0,0.0,,0.29798388481140137,5.5262041470660606e-11,1.0,105,0.0
318,5.751708984375,49.64231487771739,5.751708984375,5.750605044157608,5.737881602411685,5.751708984375,5.745950450067935,5.737881602411685,expert_2,0,0,2,0.88441551090948,environment_preferred,0.013827381963315233,0.002409840934588726,0.013827381963315233,,0.32796958088874817,5.5262041470660606e-11,1.0,115,0.013827381963315233
319,7.562009962342626,78.40910240557554,7.561965173954587,7.562009962342626,7.573753302045863,7.562009962342626,7.5657405716052155,7.561965173954587,expert_0,1,1,0,0.903557559748103,environment_preferred,4.478838803922969e-05,5.922850344972861e-06,4.478838803922969e-05,,0.4285297989845276,5.5262041470660606e-11,1.0,139,4.478838803922969e-05
320,8.240079471982758,96.79771012931035,8.236026737607759,8.240079471982758,8.235112473060346,8.240079471982758,8.236967941810345,8.235112473060346,expert_2,1,1,2,0.9149245115193407,environment_preferred,0.004966998922412813,0.0006031488869959501,0.004966998922412813,,0.5050264000892639,5.5262041470660606e-11,1.0,145,0.004966998922412813
321,8.246170760801174,113.77425020973155,8.243256639314177,8.246170760801174,8.24714568477349,8.246170760801174,8.245523542365772,8.243256639314177,expert_0,1,1,0,0.9275472558674871,environment_preferred,0.00291412148699699,0.0003535158026135941,0.00291412148699699,,0.5863587260246277,5.5262041470660606e-11,1.0,149,0.00291412148699699
322,9.422909298458615,121.83350929054055,9.419611750422296,9.419665362383869,9.422909298458615,9.422909298458615,9.420599035314611,9.419611750422296,expert_0,2,2,0,0.9226845569394294,environment_preferred,0.0032975480363184317,0.00035007260635456627,0.0032975480363184317,,0.6076458096504211,5.5262041470660606e-11,1.0,148,0.0032975480363184317
323,10.376934475368923,132.59322102864584,10.36967044406467,10.372452629937065,10.376934475368923,10.376934475368923,10.37276882595486,10.36967044406467,expert_0,2,2,0,0.9217933589393354,environment_preferred,0.007264031304252683,0.0007005074407557885,0.007264031304252683,,0.6510146856307983,5.5262041470660606e-11,1.0,144,0.007264031304252683
324,10.087562112247243,132.8491928998162,10.088341208065257,10.087562112247243,10.100147920496324,10.087562112247243,10.091710707720589,10.087562112247243,expert_1,1,1,1,0.924067569459346,environment_preferred,0.0,0.0,0.0,,0.6397496461868286,5.5262041470660606e-11,1.0,136,0.0
325,8.437651867002952,134.5642378198819,8.434389609990157,8.437651867002952,8.434341550812007,8.437651867002952,8.435454601377952,8.434341550812007,expert_2,1,1,2,0.937321076628832,environment_preferred,0.0033103161909444623,0.00039248068992721373,0.0033103161909444623,,0.6100917458534241,5.5262041470660606e-11,1.0,127,0.0033103161909444623
326,8.500068721064816,114.63489583333333,8.507658781828704,8.500068721064816,8.506175853587964,8.500068721064816,8.504633246527778,8.500068721064816,expert_1,1,1,1,0.9258509491435924,environment_preferred,0.0,0.0,0.0,,0.5602904558181763,5.5262041470660606e-11,1.0,135,0.0
327,7.56855810546875,115.44434375,7.56110107421875,7.56855810546875,7.572775390625,7.56855810546875,7.56748095703125,7.56110107421875,expert_0,1,1,0,0.9345043609014516,environment_preferred,0.007457031249999524,0.0009862361548671694,0.007457031249999524,,0.5524578094482422,5.5262041470660606e-11,1.0,125,0.007457031249999524
328,7.157491830679087,103.07857572115384,7.149147385817308,7.157491830679087,7.14881591796875,7.157491830679087,7.151629169170673,7.14881591796875,expert_2,1,1,2,0.9306469276670296,environment_preferred,0.008675912710336853,0.0012136153469177605,0.008675912710336853,,0.519795298576355,5.5262041470660606e-11,1.0,130,0.008675912710336853
329,8.15373706817627,109.91202545166016,8.164851188659668,8.15373706817627,8.175858497619629,8.15373706817627,8.164582252502441,8.15373706817627,expert_1,1,1,1,0.925815787356568,environment_preferred,0.0,0.0,0.0,,0.5367319583892822,5.5262041470660606e-11,1.0,128,0.0
330,8.941442418981481,113.83695023148148,8.9438232421875,8.941442418981481,8.937547923900462,8.941442418981481,8.940772388599537,8.937547923900462,expert_2,1,1,2,0.9214881643813679,environment_preferred,0.0038944950810186896,0.00043574536485607804,0.0038944950810186896,,0.5539241433143616,5.5262041470660606e-11,1.0,135,0.0038944950810186896
331,7.156355168269231,111.02887620192308,7.152384127103366,7.156355168269231,7.154042874849759,7.156355168269231,7.154263070913461,7.152384127103366,expert_0,1,1,0,0.9355808653408718,environment_preferred,0.00397104116586533,0.0005552052427969296,0.00397104116586533,,0.5523761510848999,5.5262041470660606e-11,1.0,130,0.00397104116586533
332,7.222035127527573,100.81466854319854,7.227959576775046,7.222035127527573,7.220938738654642,7.222035127527573,7.223575367647059,7.220938738654642,expert_2,1,1,2,0.9283741260770946,environment_preferred,0.0010963888729316196,0.00015183467311009088,0.0010963888729316196,,0.5163424015045166,5.5262041470660606e-11,1.0,136,0.0010963888729316196
333,7.4956956751206345,103.22557157628677,7.495490130256204,7.4956956751206345,7.49476219626034,7.4956956751206345,7.495187198414522,7.49476219626034,expert_2,1,1,2,0.9273943260200649,environment_preferred,0.0009334788602943789,0.00012455083108042528,0.0009334788602943789,,0.5275983214378357,5.5262041470660606e-11,1.0,136,0.0009334788602943789
334,7.464728556888204,100.37631354533451,7.468496403224032,7.464728556888204,7.466538120323504,7.464728556888204,7.466152137433979,7.464728556888204,expert_1,1,1,1,0.9256325691467361,environment_preferred,0.0,0.0,0.0,,0.5270256400108337,5.5262041470660606e-11,1.0,142,0.0
335,8.289890894396551,106.09410021551724,8.289722521551724,8.289890894396551,8.295745218211207,8.289890894396551,8.291785930765085,8.289722521551724,expert_0,1,1,0,0.9218644344528851,environment_preferred,0.00016837284482740245,2.0311035066573654e-05,0.00016837284482740245,,0.5512613654136658,5.5262041470660606e-11,1.0,145,0.00016837284482740245
336,7.340165807845745,108.21865303634752,7.346367152870124,7.340165807845745,7.34046622201906,7.340165807845745,7.342333638076241,7.340165807845745,expert_1,1,1,1,0.9321728223194535,environment_preferred,0.0,0.0,0.0,,0.5535894632339478,5.5262041470660606e-11,1.0,141,0.0
337,8.554000626749067,100.86689598880596,8.550045184235074,8.554000626749067,8.548095703125,8.554000626749067,8.550716570953824,8.548095703125,expert_2,1,1,2,0.9152537051990411,environment_preferred,0.005904923624067138,0.0006907881976459886,0.005904923624067138,,0.5250048041343689,5.5262041470660606e-11,1.0,134,0.005904923624067138
338,7.74780126953125,91.2766953125,7.7417431640625,7.74780126953125,7.75044970703125,7.74780126953125,7.7466533203125,7.7417431640625,expert_0,1,1,0,0.915183792121774,environment_preferred,0.0060581054687496305,0.0007825247286517606,0.0060581054687496305,,0.4836898446083069,5.5262041470660606e-11,1.0,125,0.0060581054687496305
339,7.818882533482143,82.44144500248017,7.819266183035714,7.818882533482143,7.8145655071924605,7.818882533482143,7.817565433562748,7.8145655071924605,expert_2,1,1,2,0.905210716442957,environment_preferred,0.004317026289682779,0.0005524333100425641,0.004317026289682779,,0.452431857585907,5.5262041470660606e-11,1.0,126,0.004317026289682779
340,8.178470468162594,85.6611915531015,8.169719036360432,8.178470468162594,8.19261502144032,8.178470468162594,8.179849954476033,8.169719036360432,expert_0,1,1,0,0.9046275344968088,environment_preferred,0.008751431802162202,0.0010712035215914744,0.008751431802162202,,0.47028180956840515,5.5262041470660606e-11,1.0,133,0.008751431802162202
341,8.600851030492072,104.57988864272389,8.600990409281716,8.600851030492072,8.594830413362873,8.600851030492072,8.598888795767257,8.594830413362873,expert_2,1,1,2,0.9178156476841798,environment_preferred,0.006020617129198769,0.0007004928357676694,0.006020617129198769,,0.5291381478309631,5.5262041470660606e-11,1.0,134,0.006020617129198769
342,8.660956488715279,122.05265299479167,8.650426228841146,8.660469902886284,8.660956488715279,8.660956488715279,8.65728505452474,8.650426228841146,expert_0,2,2,0,0.9291254551491783,environment_preferred,0.010530259874132142,0.0012173111006973847,0.010530259874132142,,0.6142099499702454,5.5262041470660606e-11,1.0,144,0.010530259874132142
343,8.248841135125412,129.77352744654604,8.249951011256167,8.249216180098685,8.248841135125412,8.248841135125412,8.249336644222861,8.248841135125412,expert_2,2,2,2,0.9364366423766732,environment_preferred,0.0,0.0,0.0,,0.6541751027107239,5.5262041470660606e-11,1.0,152,0.0
344,8.843176436750856,142.15967465753425,8.831604840004282,8.831168396832192,8.843176436750856,8.843176436750856,8.83525691620291,8.831168396832192,expert_1,2,2,1,0.9378785269584594,environment_preferred,0.012008039918663727,0.0013597339988410937,0.012008039918663727,,0.697123110294342,5.5262041470660606e-11,1.0,146,0.012008039918663727
345,8.31198959350586,136.292724609375,8.31771240234375,8.320223236083985,8.31198959350586,8.31198959350586,8.316641235351563,8.31198959350586,expert_2,2,2,2,0.9390136955781856,environment_preferred,0.0,0.0,0.0,,0.7013485431671143,5.5262041470660606e-11,1.0,160,0.0
346,8.315298105215097,132.38316761363637,8.321959656554384,8.320041408786526,8.315298105215097,8.315298105215097,8.318863509537337,8.315298105215097,expert_2,2,2,2,0.9371876481345158,environment_preferred,0.0,0.0,0.0,,0.681513249874115,5.5262041470660606e-11,1.0,154,0.0
347,7.98206293015253,122.73194521949405,7.973620460146949,7.982087634858631,7.98206293015253,7.98206293015253,7.97913324265253,7.973620460146949,expert_0,2,2,0,0.9350322326767745,environment_preferred,0.008442470005580738,0.0010588000830710656,0.008442470005580738,,0.6795303225517273,5.5262041470660606e-11,1.0,168,0.008442470005580738
348,7.984516925122365,120.18589984939759,7.985132424228163,7.973462208207831,7.984516925122365,7.984516925122365,7.980996740869729,7.973462208207831,expert_1,2,2,1,0.9336572574802934,environment_preferred,0.011054716914533635,0.0013864387421506784,0.011054716914533635,,0.6491504311561584,5.5262041470660606e-11,1.0,166,0.011054716914533635
349,9.188420553768383,113.5757697610294,9.176163258272059,9.178390682444853,9.188420553768383,9.188420553768383,9.180827780330882,9.176163258272059,expert_0,2,2,0,0.919206682221223,environment_preferred,0.01225729549632426,0.0013357756560482559,0.01225729549632426,,0.6482123136520386,5.5262041470660606e-11,1.0,170,0.01225729549632426
350,7.645370308010057,110.29226158405173,7.637618141612787,7.639478661548132,7.645370308010057,7.645370308010057,7.640575891253592,7.637618141612787,expert_0,2,2,0,0.9307510968410753,environment_preferred,0.007752166397270166,0.0010149979029500408,0.007752166397270166,,0.6433416604995728,5.5262041470660606e-11,1.0,174,0.007752166397270166
351,7.972697413244913,102.06129632994185,7.9545508096384445,7.9558630654978195,7.972697413244913,7.972697413244913,7.960872916288154,7.9545508096384445,expert_0,2,2,0,0.9220610447282276,environment_preferred,0.01814660360646858,0.0022812857747392264,0.01814660360646858,,0.5991777777671814,5.5262041470660606e-11,1.0,172,0.01814660360646858
352,7.940762223868535,93.64368938577586,7.942541363595546,7.940762223868535,7.930428340517241,7.940762223868535,7.937757470141882,7.930428340517241,expert_2,1,1,2,0.9153127307079184,environment_preferred,0.010333883351293593,0.0013030674898727593,0.010333883351293593,,0.5484542846679688,5.5262041470660606e-11,1.0,174,0.010333883351293593
353,7.660162028476331,77.61717016457101,7.6577003975591715,7.660162028476331,7.650759002866124,7.660162028476331,7.656018860946745,7.650759002866124,expert_2,1,1,2,0.9014295549986647,environment_preferred,0.009403025610207116,0.0012290317348493866,0.009403025610207116,,0.49273690581321716,5.5262041470660606e-11,1.0,169,0.009403025610207116
354,6.251240346623563,62.808571300287355,6.259264014233118,6.251240346623563,6.263449482534123,6.251240346623563,6.257985082165948,6.251240346623563,expert_1,1,1,1,0.9004715404727737,environment_preferred,0.0,0.0,0.0,,0.4345148801803589,5.5262041470660606e-11,1.0,174,0.0
355,5.742922575577445,51.0645744371118,5.748934728018245,5.742922575577445,5.731106396787656,5.742922575577445,5.740795064416731,5.731106396787656,expert_2,1,1,2,0.8877674697192326,environment_preferred,0.011816178789789689,0.0020617622447932182,0.011816178789789689,,0.384219765663147,5.5262041470660606e-11,1.0,161,0.011816178789789689
356,4.772531147875817,44.23966311785131,4.7808813955269605,4.772531147875817,4.767747268178105,4.772531147875817,4.77352765650531,4.767747268178105,expert_2,1,1,2,0.8922291235474111,environment_preferred,0.004783879697712656,0.001003383658702345,0.004783879697712656,,0.344909131526947,5.5262041470660606e-11,1.0,153,0.004783879697712656
357,4.928958740234375,40.31419921875,4.928958740234375,4.925769856770834,4.945543619791667,4.928958740234375,4.93319580078125,4.925769856770834,expert_1,0,0,1,0.8778155103604321,environment_preferred,0.003188883463541181,0.0006473878309921089,0.003188883463541181,,0.32383644580841064,5.5262041470660606e-11,1.0,150,0.003188883463541181
358,4.310080827985491,34.65209263392857,4.310080827985491,4.303692626953125,4.302370343889509,4.310080827985491,4.304656546456473,4.302370343889509,expert_2,0,0,2,0.8758409661043971,environment_preferred,0.007710484095982295,0.0017921479276959966,0.007710484095982295,,0.31189852952957153,5.5262041470660606e-11,1.0,140,0.007710484095982295
359,4.068002482406966,30.828622599594464,4.068002482406966,4.062482295145515,4.062730629025525,4.068002482406966,4.063644758617605,4.062482295145515,expert_1,0,0,1,0.868223684596309,environment_preferred,0.005520187261450538,0.0013588212477988924,0.005520187261450538,,0.30279281735420227,5.5262041470660606e-11,1.0,131,0.005520187261450538
360,3.9817178660425645,29.408577754579742,3.9817178660425645,4.007577304182382,4.003349830364359,3.9817178660425645,3.995716489594558,3.9817178660425645,expert_0,0,0,0,0.8646069218555631,environment_preferred,0.0,0.0,0.0,,0.3006560206413269,5.5262041470660606e-11,1.0,116,0.0
361,3.7165469215029763,29.018980189732144,3.7165469215029763,3.7409261067708335,3.7306062244233633,3.7165469215029763,3.7275841122581843,3.7165469215029763,expert_0,0,0,0,0.8719270319906689,environment_preferred,0.0,0.0,0.0,,0.3024238049983978,5.5262041470660606e-11,1.0,105,0.0
362,3.741589170513731,28.688220091540405,3.741589170513731,3.7255689832899304,3.7229941011679295,3.741589170513731,3.729943477746212,3.7229941011679295,expert_2,0,0,2,0.87022568534094,environment_preferred,0.018595069345801463,0.0049946545281842,0.018595069345801463,,0.30443206429481506,5.5262041470660606e-11,1.0,99,0.018595069345801463
