sample_index,valid_count_masked,mae_masked_full,mae_unmasked_full,mae_masked_inv_disentangle,mae_unmasked_inv_disentangle,mae_masked_inv_no_env,mae_unmasked_inv_no_env,gain_full_vs_inv_disentangle,gain_full_vs_inv_no_env,gain_inv_disentangle_vs_inv_no_env,best_model_masked,best_margin_masked
438,150,13.469094467163085,70.66389368534088,14.812688802083333,63.28439023971558,16.345394643147788,22.67656048297882,1.3435943349202475,2.876300175984703,1.5327058410644554,full,1.3435943349202475
439,154,18.318245107477363,71.63576735019684,21.885500164775106,65.54190414428712,21.729743524031207,24.85025249481201,3.567255057297743,3.411498416553844,-0.15575664074389906,full,3.411498416553844
440,158,18.15672154969807,69.53745605945588,21.80631514440609,65.4416758775711,19.086419697049298,24.014723000526427,3.649593594708019,0.9296981473512282,-2.719895447356791,full,0.9296981473512282
441,167,16.550922405220078,67.52743915557862,21.59482990196365,65.46093784809112,18.436005118364346,24.092650055885315,5.0439074967435715,1.8850827131442678,-3.1588247835993037,full,1.8850827131442678
442,169,14.496830167149652,64.7520135641098,14.69036574053341,62.36084312915802,14.655594605665941,22.644156465530397,0.19353557338375893,0.15876443851628963,-0.0347711348674693,full,0.15876443851628963
443,173,12.388595746431736,60.28994064807892,13.704587341043991,61.840441341400144,14.188687793092232,22.55534863471985,1.315991594612255,1.8000920466604953,0.48410045204824037,full,1.315991594612255
444,174,12.375448654437887,58.315927801132204,13.202712365950662,61.562337160110474,11.08469467601557,21.185600090026856,0.8272637115127743,-1.2907539784223179,-2.118017689935092,inv_no_env,1.2907539784223179
445,164,12.146088530377645,57.66751641273498,12.389750027075046,61.038469047546386,11.57178304253555,21.279242486953734,0.2436614966974009,-0.5743054878420946,-0.8179669845394955,inv_no_env,0.5743054878420946
446,174,11.729474385579428,57.34250433921814,12.183848139883457,61.33982603549957,12.804909618421533,21.961248726844786,0.4543737543040294,1.0754352328421053,0.6210614785380759,full,0.4543737543040294
447,184,12.779560970223468,57.915513038635254,13.718972216481747,62.518262491226196,14.203531151232513,22.827539978027342,0.9394112462582793,1.4239701810090448,0.4845589347507655,full,0.9394112462582793
448,189,13.799860262996935,58.88159062862396,15.317048441165339,63.56211652755737,15.470997260361122,23.557127676010133,1.5171881781684036,1.6711369973641865,0.15394881919578296,full,1.5171881781684036
449,186,13.697780024620794,59.82425362110138,14.874614038775045,63.40557802677154,15.582373372970089,23.42761546611786,1.1768340141542506,1.884593348349295,0.7077593341950443,full,1.1768340141542506
450,197,11.704377614907202,60.54986865997314,14.106813159690896,63.78521983146668,14.063405206360793,23.102737412452697,2.4024355447836943,2.359027591453591,-0.043407953330103055,full,2.359027591453591
451,191,13.170955967528657,62.3370104265213,13.974478856431253,64.0331364107132,14.097960646864006,22.99617286682129,0.8035228889025952,0.927004679335349,0.12348179043275387,full,0.8035228889025952
452,187,11.526113214339802,62.79450410842895,12.279968812503917,63.61378119945526,11.618824504913492,21.84157452583313,0.7538555981641153,0.09271129057369087,-0.6611443075904244,full,0.09271129057369087
453,183,10.672607526101702,63.76776254653931,10.221083000058034,63.02721244812012,10.6955131363999,21.315515441894533,-0.4515245260436682,0.022905610298197487,0.4744301363418657,inv_disentangle,0.4515245260436682
454,181,11.122662612746433,65.4466151380539,10.377525561422274,63.57447979450226,8.690996918230425,20.329873900413514,-0.7451370513241589,-2.431665694516008,-1.6865286431918491,inv_no_env,1.6865286431918491
455,168,10.440335251036144,66.154354596138,10.238850934164864,63.82720221996308,9.086016166777839,20.412826385498047,-0.2014843168712801,-1.3543190842583055,-1.1528347673870254,inv_no_env,1.1528347673870254
456,159,8.31901959353273,66.88349607944488,8.308850594286648,63.325135221481325,8.63708131418288,20.200541801452637,-0.010168999246081611,0.31806172065015126,0.32823071989623287,inv_disentangle,0.010168999246081611
457,160,8.528625166416168,68.84940729141235,8.491426622867584,63.637627940177914,8.184657514095306,19.981909432411193,-0.037198543548583984,-0.34396765232086146,-0.3067691087722775,inv_no_env,0.3067691087722775
458,159,10.622017326594898,70.65515746593475,11.068459900670081,64.71850470542908,12.347263264206221,21.57857617855072,0.4464425740751832,1.725245937611323,1.2788033635361398,full,0.4464425740751832
459,141,5.989233882714671,68.45252534389496,6.652698963246447,62.9662106513977,7.423213552921377,19.524709634780884,0.6634650805317763,1.433979670206706,0.7705145896749297,full,0.6634650805317763
460,120,6.794136985143026,68.71124490737915,6.561546055475871,63.02935115337372,6.108541679382324,18.976484370231628,-0.2325909296671549,-0.6855953057607014,-0.4530043760935465,inv_no_env,0.4530043760935465
461,118,5.9788004826691195,69.12476114749909,5.681149531218965,62.64144643306732,5.452717554771294,18.80869652748108,-0.2976509514501542,-0.5260829278978258,-0.22843197644767166,inv_no_env,0.22843197644767166
462,117,5.7344830015785675,71.46418919086456,7.021517484616011,63.009416599273685,6.3217016529833145,19.10714991569519,1.2870344830374432,0.587218651404747,-0.6998158316326961,full,0.587218651404747
463,126,7.832980791727702,75.13073672294617,8.545560261559865,63.65957243442536,8.849159770541721,19.825736112594605,0.7125794698321632,1.0161789788140192,0.30359950898185595,full,0.7125794698321632
464,117,8.211055478479109,79.20184238910674,10.731308016002687,64.69228613376617,8.784713859232063,19.746746797561645,2.5202525375235787,0.5736583807529545,-1.9465941567706242,full,0.5736583807529545
465,123,13.61016673576541,82.38434714794158,11.515046685691772,65.35546140670776,10.492363611857096,20.290598340034485,-2.095120050073639,-3.117803123908315,-1.022683073834676,inv_no_env,1.022683073834676
466,129,11.404991120331047,82.12847304821014,12.185967778050623,65.8754002904892,12.60869632395663,21.09401644229889,0.7809766577195756,1.2037052036255833,0.4227285459060077,full,0.7809766577195756
467,138,11.287966976995053,81.70764183998108,10.415607742641283,65.65795692443848,13.120537453803463,21.32319505691528,-0.8723592343537696,1.8325704768084101,2.7049297111621797,inv_disentangle,0.8723592343537696
468,141,10.30091798390057,79.72809267520904,12.601119413443492,65.96323299884796,15.946663498033024,22.330595531463622,2.3002014295429216,5.645745514132454,3.345544084589532,full,2.3002014295429216
469,146,11.992809909663789,79.12890438079835,11.589822573204563,64.8803503704071,12.520439931791122,21.29007857322693,-0.40298733645922624,0.5276300221273331,0.9306173585865594,inv_disentangle,0.40298733645922624
470,143,10.800352696772222,75.49367010593414,13.006520438027549,64.62930213451385,15.178696358954156,22.250766801834107,2.206167741255326,4.378343662181933,2.172175920926607,full,2.206167741255326
471,135,11.204889763726129,73.58442788600922,12.717394694575557,63.881373443603515,13.181914223564995,21.259674129486083,1.5125049308494276,1.9770244598388658,0.46451952898943816,full,1.5125049308494276
472,142,12.369576964579837,73.69795744419098,12.61384699378215,63.66784216880799,14.862954985927528,22.019641394615174,0.24427002920231367,2.4933780213476915,2.249107992145378,full,0.24427002920231367
473,151,12.522795380346032,74.02263843059539,15.062353765727668,64.30078944206238,15.226624356200363,22.379272470474245,2.5395583853816355,2.7038289758543304,0.16427059047269488,full,2.5395583853816355
474,148,14.004568976324958,71.92249493598938,13.010115455936742,63.03592143535614,14.119905420251795,21.937474570274354,-0.9944535203882161,0.11533644392683762,1.1097899643150537,inv_disentangle,0.9944535203882161
475,146,11.822374618216736,66.82192834854126,13.261664468948155,62.75060153484345,14.056712856031444,21.806466512680053,1.4392898507314182,2.2343382378147076,0.7950483870832894,full,1.4392898507314182
476,150,11.82825429280599,65.19305294036866,14.073235689798992,63.096566033363345,14.569707196553548,22.15953724861145,2.2449813969930013,2.7414529037475575,0.4964715067545562,full,2.2449813969930013
477,149,14.04816562217354,64.70924544811248,13.773020085072357,62.821308751106265,13.21876292900751,21.5405002784729,-0.2751455371011833,-0.8294026931660294,-0.5542571560648462,inv_no_env,0.5542571560648462
478,149,12.250969739568314,62.791906633377074,12.419408580600816,62.35923734664917,12.580575776580195,21.341509499549865,0.1684388410325024,0.3296060370118816,0.16116719597937923,full,0.1684388410325024
479,147,11.697260279233763,62.34228356361389,11.660710548867984,62.0619139957428,13.212302538813377,21.601867451667786,-0.036549730365779354,1.515042259579614,1.5515919899453934,inv_disentangle,0.036549730365779354
480,139,10.487580072965553,61.31447024345398,10.658110817559331,61.49599440574646,12.63079072417115,21.076867785453796,0.17053074459377804,2.1432106512055977,1.9726799066118197,full,0.17053074459377804
481,149,10.192865461311085,61.17049342155457,11.080973567578617,61.743599858284,11.180179659952254,20.774135870933534,0.8881081062675324,0.9873141986411689,0.09920609237363642,full,0.8881081062675324
482,148,10.525616645812988,61.28683192253113,9.96257430153924,61.347819089889526,12.663257921064222,21.27990167617798,-0.5630423442737484,2.1376412752512337,2.700683619524982,inv_disentangle,0.5630423442737484
483,145,9.337230248286806,61.68545094013214,13.17806713498872,62.59833246231079,17.49733157980031,22.924420018196106,3.840836886701913,8.160101331513504,4.319264444811591,full,3.840836886701913
484,152,11.25569264512313,64.26911488056183,11.533270120620728,62.18365365505218,12.041461078744186,21.068893694877623,0.2775774754975977,0.7857684336210564,0.5081909581234587,full,0.2775774754975977
485,156,12.259096316802196,66.69310084342956,12.735454119168795,62.48055212497711,12.213267888778296,21.148189463615417,0.4763578023665982,-0.04582842802390097,-0.5221862303904992,inv_no_env,0.04582842802390097
486,158,14.94340615332881,68.51225974082946,16.990902997270414,63.871822457313534,17.333034503309033,23.23155117511749,2.0474968439416035,2.3896283499802227,0.3421315060386192,full,2.0474968439416035
487,165,14.136015412301727,68.23289157867431,15.932482713641543,63.27448185920716,16.117250384706438,22.996787476539613,1.7964673013398151,1.9812349724047102,0.1847676710648951,full,1.7964673013398151
488,171,17.666603902627152,68.33738788604737,19.295297354982612,64.53926391601563,20.307687335544163,25.098817553520202,1.62869345235546,2.6410834329170108,1.0123899805615508,full,1.62869345235546
489,166,18.24119735625853,65.35069075107575,18.920586229806922,63.95190645694733,22.01199275327016,25.5375710773468,0.6793888735483904,3.7707953970116286,3.091406523463238,full,0.6793888735483904
490,169,13.085880290827102,60.14295434474945,15.473176753027198,62.66767910957336,17.42336145660581,23.78808084011078,2.387296462200096,4.3374811657787085,1.9501847035786124,full,2.387296462200096
491,165,13.806617655898586,57.93511847019195,13.765819098732688,61.869491052627566,16.0393234946511,23.146115703582765,-0.040798557165897975,2.232705838752514,2.273504395918412,inv_disentangle,0.040798557165897975
492,164,14.620879568704744,57.69406187057495,13.547884568935487,61.719044017791745,13.423810482025146,22.056437888145446,-1.0729949997692572,-1.1970690866795977,-0.1240740869103405,inv_no_env,0.1240740869103405
493,169,11.779088962712937,56.55604873180389,14.116163592366778,62.05080617427826,12.651453627637153,21.84635230064392,2.3370746296538414,0.8723646649242163,-1.4647099647296251,full,0.8723646649242163
494,171,10.757722542299861,56.81702679634094,12.39680262336954,61.527743220329285,12.855162637275562,21.995942158699037,1.6390800810696788,2.097440094975701,0.458360013906022,full,1.6390800810696788
495,178,12.505416505792168,58.26080261230469,13.942005168186144,62.330798873901365,12.494456784109051,21.98002058982849,1.4365886623939765,-0.010959721683116541,-1.447548384077093,inv_no_env,0.010959721683116541
496,179,13.658312621729333,59.557391500473024,15.436887368143603,63.006744742393494,14.059838225721647,22.736076588630677,1.7785747464142698,0.4015256039923134,-1.3770491424219564,full,0.4015256039923134
497,188,12.396777548688524,59.33065486431122,13.485769393596243,62.4172839307785,13.26643838273718,22.486054787635805,1.088991844907719,0.8696608340486556,-0.21933101085906337,full,0.8696608340486556
498,191,11.917412912658373,59.4873348903656,13.716850610303629,63.06629024505615,12.966528567968238,22.53611382007599,1.7994376976452564,1.0491156553098655,-0.7503220423353909,full,1.0491156553098655
499,197,13.273913214049363,59.94840648651123,14.784962949413938,64.13082207202912,15.402461666746188,23.895590081214905,1.5110497353645744,2.1285484526968244,0.6174987173322499,full,1.5110497353645744
500,188,12.369023830332655,58.942181463241575,13.962438390610066,63.83901356697083,15.452371982817954,23.702884087562563,1.5934145602774112,3.0833481524853,1.4899335922078887,full,1.5934145602774112
501,183,11.404505245021133,58.567069439888,13.44844108331399,63.62805272579193,13.688010564918727,22.722608428001404,2.0439358382928567,2.2835053198975945,0.2395694816047378,full,2.0439358382928567
502,185,11.177947173247466,59.461362018585206,11.080836775496198,62.943576045036316,10.528362521609745,21.335877189636232,-0.09711039775126729,-0.6495846516377206,-0.5524742538864533,inv_no_env,0.5524742538864533
503,175,9.998355113438198,59.70199488162994,10.459798235212054,62.926860094070435,10.700190614972795,21.23645525455475,0.46144312177385594,0.7018355015345978,0.2403923797607419,full,0.46144312177385594
504,172,9.559456182080647,60.42890278339386,11.843634317087572,63.85237630367279,9.865027361137923,20.7858087348938,2.2841781350069255,0.30557117905727615,-1.9786069559496493,full,0.30557117905727615
505,166,8.434646526014948,61.31014023303985,9.945829897041781,63.35467610836029,9.465531969644937,20.5685964345932,1.5111833710268332,1.0308854436299892,-0.48029792739684396,full,1.0308854436299892
506,170,10.055289582645193,63.80373315811157,10.350009200152229,63.99900637626648,9.183180438770968,20.48567642211914,0.29471961750703635,-0.8721091438742246,-1.166828761381261,inv_no_env,0.8721091438742246
507,156,6.968192088298308,64.45644301891326,10.094325371277638,64.00014192581176,8.657433949984037,20.12196412563324,3.126133282979329,1.689241861685729,-1.4368914212936001,full,1.689241861685729
508,138,8.053975271142047,66.59573832035065,5.709400550178859,62.41767495632172,6.41579706772514,19.23110647678375,-2.3445747209631875,-1.6381782034169072,0.7063965175462803,inv_disentangle,0.7063965175462803
509,126,5.892141947670589,68.33745736598968,5.313935779389881,62.472893171310425,5.2186304122682605,18.905839071273803,-0.5782061682807074,-0.6735115354023282,-0.09530536712162085,inv_no_env,0.09530536712162085
510,115,5.85032781518024,72.29525537490845,6.0116479293159815,62.71460871219635,6.4919292118238365,19.05919533729553,0.16132011413574165,0.6416013966435967,0.48028128250785507,full,0.16132011413574165
511,119,6.713471308475783,77.54618924140931,6.989600622353434,63.439737582206725,6.631066073890493,19.094141759872436,0.27612931387765105,-0.08240523458528948,-0.3585345484629405,inv_no_env,0.08240523458528948
512,113,5.781229373628059,82.37106232643127,6.632339241230382,63.919825415611264,6.513439009674882,18.993518314361573,0.8511098676023234,0.7322096360468233,-0.11890023155550011,full,0.7322096360468233
513,122,8.873800277709961,86.24784101963043,7.678826066314197,64.77064023971558,7.302847815341637,19.227002172470094,-1.1949742113957642,-1.5709524623683242,-0.37597825097256,inv_no_env,0.37597825097256
514,122,11.760227422245213,88.48572495937347,9.322341059075027,65.91756408214569,9.318137934950531,19.85911473751068,-2.437886363170186,-2.442089487294682,-0.004203124124495972,inv_no_env,0.004203124124495972
515,129,13.22135001189949,87.80303343772889,10.196639319722967,66.73385221004486,11.04369476968928,20.46164242744446,-3.024710692176523,-2.1776552422102107,0.8470554499663123,inv_disentangle,0.8470554499663123
516,135,12.04207948755335,84.79707797527313,13.903036795722114,67.91996873378754,11.308253747445566,20.739541592597963,1.8609573081687643,-0.7338257401077843,-2.5947830482765486,inv_no_env,0.7338257401077843
517,144,11.752758781115213,81.82787755966187,11.572736965285408,66.27066200256348,13.728096220228407,21.561396489143373,-0.18002181582980548,1.9753374391131935,2.155359254942999,inv_disentangle,0.18002181582980548
518,141,9.395470355419402,78.06372974872589,13.273008333030322,65.93645530700684,10.919108843972497,20.530816440582274,3.8775379776109204,1.523638488553095,-2.3538994890578255,full,1.523638488553095
519,145,10.00255909623771,77.35805268764496,10.484046015246161,64.11858481884002,11.532998894000876,20.771734051704406,0.48148691900845186,1.530439797763167,1.048952878754715,full,0.48148691900845186
520,142,12.186990711050974,74.70384206295013,16.250634475493094,65.42900222301483,14.302195011729925,21.692488718032838,4.063643764442119,2.1152043006789505,-1.9484394637631688,full,2.1152043006789505
521,148,12.171968382758063,72.80112998008728,11.473917986895588,63.45562768936157,9.832529312855488,20.232911744117736,-0.6980503958624755,-2.339439069902575,-1.6413886740400994,inv_no_env,1.6413886740400994
522,149,11.807713489404462,70.58339064598084,11.25323398001242,62.955058393478396,9.42218692190695,20.10007933139801,-0.554479509392042,-2.385526567497511,-1.8310470581054688,inv_no_env,1.8310470581054688
523,148,11.662977463490254,69.11254071235656,11.95361989253276,62.689981961250304,11.18291035213986,20.72176706314087,0.2906424290425065,-0.4800671113503938,-0.7707095403929003,inv_no_env,0.4800671113503938
524,149,13.482087832969308,68.32474135875702,15.026700397465854,63.50809747695923,12.901233621891713,21.363019323349,1.5446125644965463,-0.5808542110775949,-2.125466775574141,inv_no_env,0.5808542110775949
525,153,13.601767633475509,66.34924858570099,15.332849739423764,63.39162441253662,15.359219320459303,22.43995297908783,1.7310821059482553,1.757451686983794,0.02636958103553866,full,1.7310821059482553
526,149,15.59086025161231,65.44084461688995,22.188965394192895,65.79265777587891,20.940678282872142,24.375825533866884,6.598105142580584,5.349818031259831,-1.248287111320753,full,5.349818031259831
527,147,17.8172938807481,64.82011376857757,22.48319654399846,65.95828767299652,23.479118632621507,25.23972514629364,4.66590266325036,5.661824751873407,0.9959220886230469,full,4.66590266325036
528,146,16.57909794376321,63.78111915111542,22.195652204017115,66.10337708950043,25.315326821314144,25.830672478675844,5.616554260253906,8.736228877550936,3.1196746172970293,full,5.616554260253906
529,141,14.928450077138049,63.0328585100174,21.52472912673409,65.71328279018402,24.579876595355096,25.258828511238097,6.596279049596042,9.651426518217047,3.055147468621005,full,6.596279049596042
530,145,16.97930032138167,64.57881245136261,24.59750371472589,67.1418024301529,27.28132678064807,26.52368522644043,7.618203393344221,10.3020264592664,2.68382306592218,full,7.618203393344221
531,137,14.59924347035206,64.7550291442871,19.082799925421277,65.09352591991424,22.689868690323657,24.528059549331665,4.483556455069216,8.090625219971596,3.6070687649023796,full,4.483556455069216
532,138,9.140501119088436,63.80532566547394,11.507909498352936,62.64622232437134,11.211348395416701,20.536735630035402,2.3674083792645,2.0708472763282657,-0.2965611029362343,full,2.0708472763282657
533,140,9.819399847303117,65.4136059141159,9.7839474269322,62.31998328685761,9.941200447082519,20.13903766155243,-0.03545242037091789,0.12180059977940161,0.1572530201503195,inv_disentangle,0.03545242037091789
534,150,11.98488358815511,67.29025190830231,10.658881797790528,62.870001287460326,10.727229194641113,20.551047730445863,-1.3260017903645824,-1.257654393513997,0.06834739685058544,inv_disentangle,0.06834739685058544
535,158,12.80770417708385,68.13105531215668,13.509254709074769,64.07363616466522,11.980087026765075,21.18048213481903,0.7015505319909199,-0.8276171503187744,-1.5291676823096942,inv_no_env,0.8276171503187744
536,154,10.545030977818874,67.01286729812622,14.084003485642471,64.1524503993988,10.063981886033888,20.36232081413269,3.5389725078235976,-0.48104909178498545,-4.020021599608583,inv_no_env,0.48104909178498545
537,154,11.321757205120928,66.61137059211731,12.826358683697588,63.66821287155151,11.461108579264058,20.918599834442137,1.5046014785766602,0.13935137414313026,-1.36525010443353,full,0.13935137414313026
538,153,10.096039977728152,65.87121128082275,10.862056083928525,62.878416805267335,9.415721556719612,20.05374834060669,0.7660161062003734,-0.6803184210085398,-1.4463345272089132,inv_no_env,0.6803184210085398
539,153,10.151553584080116,65.52867541790009,10.675841375114091,62.8339636182785,10.260477265501335,20.39492192745209,0.5242877910339754,0.10892368142121889,-0.4153641096127565,full,0.10892368142121889
540,153,10.641709770252502,65.68685514450073,11.956593108333013,63.40122979640961,11.213834750106912,20.7771009683609,1.3148833380805112,0.5721249798544097,-0.7427583582261015,full,0.5721249798544097
541,155,7.985008288967994,65.1216605091095,8.729881864978422,62.33114290714264,8.529775508757561,19.76378748893738,0.7448735760104279,0.5447672197895672,-0.2001063562208607,full,0.5447672197895672
542,152,8.94812966647901,66.59445452690125,8.684485134325529,62.467072563171385,8.308258784444709,19.696975297927857,-0.2636445321534815,-0.6398708820343018,-0.37622634988082027,inv_no_env,0.37622634988082027
543,159,8.030533844569945,67.6181935453415,9.691924113147664,62.92092986106873,9.428115340898621,20.1888747215271,1.661390268577719,1.3975814963286766,-0.26380877224904253,full,1.3975814963286766
544,144,8.193564838833279,69.4123345375061,11.382344060473972,63.48349320411682,10.530461642477247,20.43489806652069,3.1887792216406936,2.3368968036439686,-0.851882417996725,full,2.3368968036439686
545,153,7.61281874912237,70.96987384319306,10.813329484727648,63.55578434467316,10.2930470136256,20.514988532066344,3.2005107356052775,2.6802282645032296,-0.520282471102048,full,2.6802282645032296
