sample_index,base_mae,full_mae,delta_base_minus_full,base_mae_masked,full_mae_masked,delta_masked_base_minus_full,metric_valid_count,env_delta_abs_mean,env_delta_signed_mean,label,label_masked
535,73.45222473144531,68.13105773925781,5.3211669921875,26.779769704311708,12.80770371835443,13.972065985957277,158,6.884399890899658,6.757455348968506,env_helps,env_helps
536,71.59475708007812,67.01287078857422,4.581886291503906,22.77608182832792,10.54503126268263,12.231050565645292,154,6.225806713104248,6.085151195526123,env_helps,env_helps
537,70.30221557617188,66.61136627197266,3.6908493041992188,20.926025390625,11.321757527140829,9.604267863484171,154,4.590385437011719,4.513766288757324,env_helps,env_helps
538,69.3764877319336,65.87120819091797,3.505279541015625,19.25848268995098,10.096040613511029,9.162442076439952,153,4.381512641906738,4.332601547241211,env_helps,env_helps
539,69.28020477294922,65.52867126464844,3.7515335083007812,19.968529794730394,10.151553883272058,9.816975911458336,153,4.480045795440674,4.4470906257629395,env_helps,env_helps
540,69.27719116210938,65.68685913085938,3.59033203125,19.978277867136438,10.641710069444445,9.336567797691993,153,4.2578864097595215,4.21116304397583,env_helps,env_helps
541,68.79023742675781,65.12165832519531,3.6685791015625,17.45229019657258,7.985008190524193,9.467282006048386,155,4.033854961395264,4.002397060394287,env_helps,env_helps
542,69.4327163696289,66.59445190429688,2.8382644653320312,16.35414685701069,8.948129754317435,7.406017102693255,152,2.996821641921997,2.970543622970581,env_helps,env_helps
543,69.64661407470703,67.61819458007812,2.0284194946289062,13.083130650550315,8.030533700619104,5.0525969499312104,159,2.3930556774139404,2.311323642730713,env_helps,env_helps
544,70.82185363769531,69.41233825683594,1.409515380859375,12.106458875868055,8.193564520941841,3.9128943549262143,144,1.8004931211471558,1.7714264392852783,env_helps,env_helps
545,71.79102325439453,70.9698715209961,0.8211517333984375,9.759618023641748,7.612818499795751,2.1467995238459965,153,1.32761549949646,1.32761549949646,env_helps,env_helps
